filename,label,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
[vio][pop_roc]2252__2.wav,vio,-30.999706,142.11838,-66.80787,64.42231,-5.0886316,16.104809,-12.976071,13.618274,-0.17971072,12.569496,6.963486,11.342602,2.700388,3.8171608,-4.01467,-3.2064273,0.7204034,-1.3656211,0.91064346,1.0533972
[vio][pop_roc]2252__3.wav,vio,-13.3912735,129.64325,-49.800503,58.57109,-2.6518106,19.186384,-15.181151,16.317074,-7.6682224,10.71937,-5.3550296,8.212836,-4.4056687,10.264775,-2.0558932,7.410601,-0.0364665,2.710638,-2.1806333,1.3797733
[vio][pop_roc]2253__1.wav,vio,-76.32417,126.60342,-22.56609,48.55536,-6.8214483,24.005138,-11.070903,21.67758,-10.396181,24.160044,-0.025613261,14.646803,-0.5730433,7.101988,0.6133139,12.455879,-0.012098511,2.753472,7.3430967,-1.6172465
[vio][pop_roc]2253__2.wav,vio,-83.02906,128.42438,-19.671917,47.026447,-7.1325827,22.506817,-11.093596,23.517427,-8.563432,23.516956,-3.0916834,14.2785635,-0.6864039,5.284586,1.3186103,16.098373,1.5119689,-3.1360376,0.27620623,-2.201539
[vio][pop_roc]2253__3.wav,vio,-112.38722,123.37862,-16.753567,39.102997,-3.911268,22.42467,-13.301794,20.906717,-5.5593266,25.670492,10.115692,24.93247,4.8927054,14.29006,7.6092033,14.003049,3.1598191,-0.79014003,-1.0489597,-3.5203443
[vio][pop_roc]2254__1.wav,vio,-211.50676,170.0331,-32.175976,45.09293,-6.1104827,27.741728,-3.6690953,13.618559,-3.3267121,11.8529215,-0.67531466,0.786813,2.053516,0.8655477,3.4792144,-6.1118107,3.201653,-5.7735133,6.8959017,0.75845623
[vio][pop_roc]2254__2.wav,vio,-197.52795,165.01062,-41.834698,50.38925,-6.910583,22.118746,-2.183656,14.123144,-1.461707,10.654683,-6.973096,-4.113928,3.584288,-1.3421255,1.6289835,-9.211279,0.9789167,-3.4695625,7.5541897,0.7256815
[vio][pop_roc]2269__1.wav,vio,-209.18253,139.89467,-54.65282,46.229275,-3.7897317,18.407675,-24.094263,14.467154,-1.8983796,9.073617,-12.8378525,7.968256,-8.45709,-2.0446346,-11.28562,-6.8071265,4.4903703,5.4766145,15.540628,2.7923286
[vio][pop_roc]2269__2.wav,vio,-201.47688,130.78462,-39.611343,46.633747,-10.334842,12.442763,-22.727367,16.501411,-7.9281077,10.892455,-14.242097,9.146446,-9.189592,-7.243137,-2.0772853,5.239238,7.9526367,6.2872634,7.969834,7.7314577
[vio][pop_roc]2269__3.wav,vio,-180.05371,115.28091,-49.677647,47.533146,-8.868713,17.018747,-21.825195,15.570444,-4.6060967,15.020297,-22.576359,5.716196,-1.748456,7.0727367,1.1916506,0.05795135,-5.5720997,0.11668296,-0.8517831,-2.2513747
[vio][pop_roc]2274__1.wav,vio,-40.410984,125.471725,-36.154213,43.832718,-23.150602,22.545437,-15.64592,26.831676,-14.299621,16.895445,-7.7774463,5.8200173,-3.1239104,6.877683,0.6199764,-0.25723428,2.527182,-3.6135528,2.6461537,-3.0561268
[vio][pop_roc]2274__2.wav,vio,-39.95815,109.36352,-29.574505,55.06894,-18.813444,25.75163,-15.678671,26.037027,-17.98398,16.381863,-7.371141,9.973169,-0.74511117,8.803941,-1.1532885,-0.7076681,0.7221213,-5.0628047,2.5298584,-1.6662476
[vio][pop_roc]2274__3.wav,vio,-40.755642,104.08129,-29.429062,53.68679,-16.964333,28.135042,-16.920057,27.29305,-17.811682,17.813126,-6.941753,8.15618,-4.044427,4.3491864,-5.6313996,-1.135496,4.5150375,0.38726854,6.6700387,0.56157494
[vio][pop_roc]2275__1.wav,vio,-128.62651,157.16599,-59.69495,58.079586,-4.93099,14.580029,-22.036346,17.41978,-2.7886713,3.1600766,-7.433362,-3.633893,-6.875208,3.559997,-2.6295962,-4.137421,8.232287,-4.70364,-0.82825494,-7.573654
[vio][pop_roc]2275__2.wav,vio,-118.87889,122.78789,-45.671017,55.8934,-22.698805,34.134228,-34.786285,20.345032,-11.954167,15.430969,-5.060144,-2.8181891,-1.3515854,5.8623133,-4.269069,-8.848826,12.21913,-3.0569775,9.455902,-6.839457
[vio][pop_roc]2275__3.wav,vio,-130.86325,114.53553,-39.50607,58.8494,-19.832518,36.096455,-28.29982,20.839539,-7.8730526,17.93921,7.779328,8.165381,2.5256724,6.9015574,-5.3711996,-12.767959,10.3489685,-2.6349604,8.904118,-3.7822
[vio][pop_roc]2276__1.wav,vio,-142.57463,134.96767,-36.461082,70.60652,-24.715906,41.71789,-22.799242,16.517443,-2.06617,8.707693,9.606569,-5.4484525,8.864117,-7.6770134,13.861513,-10.402,1.9698086,-12.720881,2.5810122,0.9919676
[vio][pop_roc]2276__2.wav,vio,-148.75551,135.58002,-31.481314,73.24914,-25.70946,38.925087,-19.86154,13.370913,-2.3832173,7.976157,12.517933,-2.1894927,7.9442654,-8.553311,12.717858,-6.2652326,7.6849127,-5.144633,7.2365017,3.6610212
[vio][pop_roc]2276__3.wav,vio,-142.6241,134.70508,-27.77846,69.18478,-25.39431,39.29361,-27.169638,12.599152,-5.2230144,10.133982,14.209039,-1.3652091,10.868892,-8.2164755,16.599976,-5.3379984,5.8677597,-7.9399753,7.3636374,3.879972
001__[voi][dru][pop_roc]2321__1.wav,voi,-131.02823,152.53014,-49.518944,55.144253,2.6554096,32.75969,-12.76134,6.1860166,-0.24249355,1.6686356,-5.790981,-2.7206726,-4.6438656,-3.1914835,4.0444036,-2.4150567,-1.0820057,-4.0516677,2.703473,-3.7250774
001__[voi][dru][pop_roc]2321__2.wav,voi,-162.13062,160.69106,-44.41155,46.739502,15.696964,26.85901,-3.3988357,12.20938,6.801183,5.206379,0.85276496,5.7031446,3.9473279,0.09626681,6.249786,4.101628,-0.7954898,-2.2939167,1.4323096,-2.7146103
001__[voi][dru][pop_roc]2321__3.wav,voi,-138.0577,160.6074,-42.637222,46.94133,-1.1033444,29.983091,-5.8189287,12.982819,6.2297115,4.5148473,-5.6627336,0.6657754,1.4815382,3.8254697,6.87946,-0.10809294,-0.094333135,-3.2714572,2.4988422,-5.504975
002__[voi][dru][cou_fol]2411__1.wav,voi,-127.36945,170.84616,-67.84811,45.398285,0.0023018974,43.79139,-14.751358,-12.455335,-13.104298,9.493805,-3.7790446,-12.384604,-3.5982463,-13.001879,1.1986825,0.4581909,-0.9744481,-9.277023,-1.2396144,-4.320217
002__[voi][dru][cou_fol]2411__2.wav,voi,-152.86577,181.62123,-61.503166,38.222355,-0.5459918,45.756542,-11.290929,-8.031976,-8.508126,9.982626,-5.8623905,-12.529945,0.5123947,-10.395093,-1.1435561,0.16983165,-1.6701177,-9.265352,-3.503754,-4.2021213
002__[voi][dru][cou_fol]2411__3.wav,voi,-148.03192,187.99957,-51.91748,21.723618,-0.8864124,46.72234,-10.38102,-14.160683,-8.054263,4.7588067,-9.720086,-8.1478815,2.673289,-13.650128,-4.321071,-0.50232154,-0.37347317,-7.7448034,-1.7330726,-2.8200355
003__[voi][dru][cou_fol]2431__1.wav,voi,-115.824524,152.72255,-50.419327,38.894268,-13.908439,33.64223,-16.268288,14.890088,2.3353496,-8.891836,7.3622313,2.5731304,-13.961784,-7.0656195,-2.5491145,-12.8402815,-11.39222,-9.495674,4.8342977,1.1787301
003__[voi][dru][cou_fol]2431__2.wav,voi,-214.74243,147.5196,-7.8640428,51.799664,-4.7014318,36.51662,-10.580999,18.208752,9.927356,-2.9182782,-0.6231787,-0.46325943,-3.2302961,-3.4577274,4.4373803,-3.3496768,0.4472248,-3.974057,1.2937452,-3.8173873
003__[voi][dru][cou_fol]2431__3.wav,voi,-143.35945,149.84969,-31.137936,39.32162,3.6277595,48.65619,-45.611515,5.3756804,11.913203,2.5140283,5.0225472,-8.416046,-6.81611,4.3014345,-2.0875263,-4.9938936,-0.8313848,-3.4278812,4.6031156,-12.550057
004__[voi][nod][pop_roc]2332__1.wav,voi,-271.95117,170.66519,-43.74791,41.6465,-14.05368,18.009325,-7.731769,9.117025,2.8483913,-5.0216885,2.3575213,-9.296421,0.24302611,-4.095645,-1.2021596,-5.7819943,-4.117368,-7.20298,-7.172189,-6.4837427
004__[voi][nod][pop_roc]2332__2.wav,voi,-266.02716,164.03456,-47.59568,35.831123,-5.489895,16.737068,-6.9384565,7.9474673,-3.2782507,-3.6087997,5.9356575,-12.253946,-0.13988663,-4.6082187,-9.605501,-12.833118,-4.438117,-7.019621,-2.896468,9.542762
004__[voi][nod][pop_roc]2332__3.wav,voi,-261.97757,161.14075,-38.10858,44.513203,-9.951085,27.173075,-0.942306,19.462929,3.3798838,-1.1431823,4.9667683,-6.2011094,2.5717654,0.10973173,-3.3608828,-9.712503,-5.946374,-10.166928,-4.6156816,1.4765422
005__[voi][dru][pop_roc]2316__1.wav,voi,-130.71495,144.20116,-44.15223,51.638645,-28.596296,26.651728,-4.451477,12.438251,-0.5791367,8.909699,-4.34028,3.019051,2.9773824,-0.24530904,2.5287642,-2.2351348,1.5834664,-1.0321554,2.294812,-5.070001
005__[voi][dru][pop_roc]2316__2.wav,voi,-121.151665,130.35817,-53.883167,60.524395,-21.41884,26.890345,-5.862857,9.379911,-6.023625,12.814391,-2.019616,3.672534,2.5400822,0.25506744,-0.36838427,-3.0019112,-1.6428413,-2.3325038,1.778619,-6.6217914
005__[voi][dru][pop_roc]2316__3.wav,voi,-122.92631,138.69235,-49.740215,54.9815,-26.184216,25.38693,-3.334523,9.589425,-3.4367497,12.619088,-2.5100677,6.5284305,4.3257117,-1.4098212,-0.2843466,-3.0763113,-0.9479845,-0.8744033,1.6965325,-4.959731
009__[voi][nod][cou_fol]2442__1.wav,voi,-119.20357,168.0788,-68.15622,49.60587,-3.3837254,13.018256,-15.656952,14.21907,3.069017,-7.458411,-3.8085353,-1.4868448,-1.7664453,-6.195678,-1.9796618,-2.6379611,-5.4536767,-10.737128,4.249808,0.16848578
009__[voi][nod][cou_fol]2442__2.wav,voi,-133.37154,173.88745,-67.31325,49.63931,-3.135126,25.162807,-12.205101,15.920212,0.57563305,-3.1453917,0.37154087,3.0553317,-2.904403,-4.3652835,3.3892703,-4.835457,-6.372158,-10.967746,7.5446424,0.018895771
009__[voi][nod][cou_fol]2442__3.wav,voi,-126.83901,177.21028,-61.141792,50.643307,-3.9943833,9.094231,-14.798306,17.646631,6.85271,-4.542838,-5.316621,-0.067978434,-6.2041845,-8.37009,1.9286122,-0.41035184,-2.4249704,-14.66436,1.6968608,-2.1272166
010__[voi][dru][cou_fol]2367__1.wav,voi,-156.59258,170.69453,-71.94,48.17505,-14.634083,21.562443,-1.480938,3.4334798,9.337032,-7.3802805,5.8141375,-3.6028647,7.3846135,0.90914476,-2.5289724,-2.3763344,-5.291404,-3.307735,-3.3853521,-9.562398
010__[voi][dru][cou_fol]2367__2.wav,voi,-178.98761,166.38586,-65.87383,62.293488,-5.0575457,26.711643,-2.6043155,6.18802,3.821455,1.1849959,9.084859,-3.137551,4.048111,-1.1193478,5.1859684,-1.3412491,-1.3812989,-5.004136,-1.801747,-5.8878756
010__[voi][dru][cou_fol]2367__3.wav,voi,-174.87039,150.85301,-66.454994,71.62978,-6.875805,32.26663,-3.158128,8.9347515,4.8747716,-2.6001673,7.3764167,-6.238033,1.981652,-4.251408,3.4510715,-6.0368643,-3.4809465,-2.5019639,-1.0764838,-5.141065
011__[voi][dru][pop_roc]2294__1.wav,voi,-65.27647,144.43155,-65.55629,58.535217,-12.733478,32.807648,-16.81529,21.726482,-0.14037544,14.225148,7.955879,8.599119,7.1972637,-2.6225593,3.036331,-12.165952,0.32603118,-2.737523,3.6659431,-6.674292
011__[voi][dru][pop_roc]2294__2.wav,voi,-67.239746,143.85402,-70.29042,70.0709,-1.1587067,29.839043,-21.29735,17.049767,-1.9621933,13.0861635,3.869816,4.8740215,4.856129,0.12956522,9.483878,-12.786484,-0.40361673,-4.581627,1.6997886,-7.1575336
011__[voi][dru][pop_roc]2294__3.wav,voi,-69.34199,148.72795,-69.40659,54.049084,-16.3986,28.553413,-12.594471,25.315992,4.713776,16.430578,8.303883,6.946294,7.0568933,-6.5005116,0.24404413,-14.016158,0.10438325,1.9722525,7.0119724,-3.8110821
017__[voi][dru][pop_roc]2320__1.wav,voi,-131.68523,178.06335,-3.3140848,35.95623,-10.935392,34.45537,0.4438743,6.870549,0.5234799,-3.2116857,-1.8092151,4.370886,1.3843282,6.953448,5.838024,-3.1199238,4.020255,1.1346741,4.4669385,2.6903374
017__[voi][dru][pop_roc]2320__2.wav,voi,-106.42387,175.48474,-16.79107,40.539413,-15.976418,33.017044,-4.677391,8.003499,4.1836023,-6.2616444,-5.460399,13.600734,-5.4156723,1.2533638,7.0602016,-4.250522,9.727912,2.5044312,3.9892824,5.040565
017__[voi][dru][pop_roc]2320__3.wav,voi,-126.01818,176.62823,-5.036264,35.310078,-7.4302874,39.354656,-2.296668,6.6509337,-3.7963364,0.10340734,-3.3810804,9.341215,0.636042,2.2397976,5.7509828,-4.0205617,6.434054,2.7040691,1.4413635,3.821273
018__[voi][dru][cou_fol]2449__1.wav,voi,-185.84166,178.3507,-20.257416,51.33688,-13.559979,31.505037,-13.9357,6.9858565,0.13417095,0.6292221,5.709079,1.2220774,0.81730586,0.9909205,-0.10608747,-8.6269455,-0.98336715,0.97319216,-5.080549,-7.9993668
018__[voi][dru][cou_fol]2449__2.wav,voi,-177.84204,169.3341,-21.835354,53.78245,-10.761903,32.373634,-14.446158,-0.18852717,3.6079276,-1.6857743,-0.885893,-0.5399881,-3.8354867,-5.189392,2.5229633,-8.426549,-0.4979578,2.9826474,-3.2039304,-7.2100377
018__[voi][dru][cou_fol]2449__3.wav,voi,-173.8456,169.7961,-26.680025,52.058273,-14.208886,29.402168,-11.077389,-0.40577045,5.4159265,-1.9905466,2.4461226,2.5639794,-2.5244973,-7.1837606,-3.8214831,-10.626746,-7.771487,1.5417746,-2.1070082,-3.5898445
019__[voi][dru][pop_roc]2459__1.wav,voi,-83.81489,168.67021,-66.96892,45.171497,-17.619253,33.6267,-7.173449,11.098908,2.338566,9.239667,0.74706674,0.7024755,3.5542147,1.2643236,5.093604,-3.5845222,0.42966855,-2.5789893,2.1773372,-0.9216092
019__[voi][dru][pop_roc]2459__2.wav,voi,-65.47094,148.91922,-67.2582,57.934326,-18.117388,35.08772,-6.644093,9.429499,1.4418564,6.748823,-1.8417562,-0.58605003,1.8809357,1.8733183,2.9559746,-4.505036,1.3747556,-3.1048357,1.6979228,-4.093991
019__[voi][dru][pop_roc]2459__3.wav,voi,-64.7657,152.8721,-74.68333,52.99826,-24.023432,35.299385,-6.20662,7.01021,0.95984304,9.906265,-0.26343817,-1.6714714,-1.7301722,-1.4401039,1.8415099,-4.5416923,-0.41914672,-3.1770334,4.375552,0.27065033
020__[voi][nod][cou_fol]2404__1.wav,voi,-137.76602,178.61057,-56.131294,65.563896,-5.1595902,18.579393,-9.058808,3.4503438,13.4850855,-12.729622,14.031132,-10.993921,2.1194813,-0.12303875,-0.15035634,8.622858,-11.1141205,-3.8151045,-5.427126,-0.52814287
020__[voi][nod][cou_fol]2404__2.wav,voi,-135.93614,177.72984,-51.391136,68.208466,-1.6770236,14.53545,-2.389629,4.1214247,13.700724,-17.297388,8.679508,-11.184738,-3.7826304,-2.5879025,-6.5770826,6.7100616,-10.30404,-1.6249483,-4.1901445,-2.7178774
020__[voi][nod][cou_fol]2404__3.wav,voi,-141.98227,183.70259,-51.228764,60.287125,-5.866267,15.93287,-5.177591,3.0276508,14.786561,-11.619648,13.85708,-7.139767,0.12760401,-1.6275246,-3.4948153,5.6891513,-9.294303,-0.8950421,-3.3518295,-1.4536904
023__[voi][dru][cou_fol]2420__1.wav,voi,-246.02321,167.65514,-24.177658,58.49238,14.202782,26.636456,6.3039618,2.5178497,8.51647,3.1413736,-2.0576448,4.1952515,1.8741124,1.3633908,3.5081604,-0.5019164,0.66088533,0.13067071,1.4445167,-5.2500076
023__[voi][dru][cou_fol]2420__2.wav,voi,-226.50154,164.26262,-37.46126,50.832195,-2.1591167,19.25171,-0.06391866,3.9063828,9.611835,-0.427233,-4.9072757,3.2143497,1.6672102,1.565217,3.160442,-5.0528345,-1.1910672,0.025454959,-0.8180606,-6.4964566
023__[voi][dru][cou_fol]2420__3.wav,voi,-216.19566,160.656,-30.249325,69.72944,-2.447773,17.858784,-1.7214739,7.6887746,9.499311,-2.2264833,-2.6753798,5.531208,2.4226615,-2.200636,2.274529,-6.319919,-1.3525624,5.542464,5.8496375,-3.6590476
024__[voi][dru][cou_fol]2416__1.wav,voi,-91.816246,133.25815,-36.495518,63.98341,-11.856966,38.086044,-12.990176,19.607489,-3.1718478,1.3254651,-6.689901,-0.9257605,12.086688,-5.8097835,-1.2612884,-12.912252,-6.667066,-14.090739,-3.0868306,-7.977918
024__[voi][dru][cou_fol]2416__2.wav,voi,-85.640205,125.80119,-46.791023,68.03798,-11.374371,40.424694,-16.272873,20.413433,-3.2153473,5.6244636,-8.42231,1.8429714,16.125969,-8.037578,-4.1475596,-14.661351,-5.254054,-13.144311,-4.892856,-11.747104
024__[voi][dru][cou_fol]2416__3.wav,voi,-85.465004,113.5864,-55.49701,59.580544,-26.097195,32.08071,-18.570572,24.673662,-4.039775,2.00161,-2.9171991,4.0596986,13.226133,-4.978807,-0.8592463,-9.904171,-1.4428674,-12.413065,-3.9281561,-7.233486
025__[voi][dru][cou_fol]2424__1.wav,voi,-107.56472,134.00214,-25.748983,57.938564,-20.13355,40.32437,-21.413908,23.76884,-8.015918,-2.836289,1.4001172,13.45525,-18.454102,-1.8953308,-1.5848563,-8.030337,3.7716355,-3.3663983,2.2834644,-8.912018
025__[voi][dru][cou_fol]2424__2.wav,voi,-86.165215,147.84161,-37.663452,42.91861,-16.59571,38.48674,-27.722466,19.31397,-11.85834,2.3175497,2.1746855,4.5441074,-14.653305,3.015313,2.9675152,-6.748322,1.7949392,-4.4078894,1.1923,-8.263336
025__[voi][dru][cou_fol]2424__3.wav,voi,-90.755875,148.4752,-38.05016,47.958862,-18.078278,37.329517,-23.379,23.628805,-13.302853,5.494,1.0886648,11.183619,-15.29626,-0.38488957,3.4757268,-5.45467,2.6028347,-2.1359267,1.5912957,-8.192727
027__[voi][dru][cou_fol]2378__1.wav,voi,-133.01123,189.52748,-32.753002,56.23801,0.7104883,30.128744,-6.6790433,-6.7385616,-4.356637,5.953972,-4.986574,-0.86648345,-2.2681906,2.8622353,6.735152,-1.128578,2.4635732,1.2174664,-0.17609215,-5.6682262
027__[voi][dru][cou_fol]2378__2.wav,voi,-110.446594,166.10626,-43.521435,72.042656,-4.730286,30.750935,-5.530863,-3.0651212,-6.400206,5.5365515,-6.0824046,-6.9613214,-4.0681815,1.1227262,7.6386642,-4.0002193,-0.40253276,-0.7757524,4.126079,-2.9981089
027__[voi][dru][cou_fol]2378__3.wav,voi,-112.694405,170.1804,-22.10395,46.531826,-19.697906,26.75253,-9.972438,4.786622,-8.842268,5.9603696,-7.571483,-2.7953458,0.2769092,2.7024403,2.7186217,-3.5683243,-0.4893847,-5.301334,0.6389346,-4.7922435
028__[voi][dru][pop_roc]2480__1.wav,voi,-61.617424,128.0797,-35.735355,41.750763,-31.12676,46.587242,-23.982454,17.442486,-16.500877,18.921886,-7.1811585,7.488709,-2.8201373,-1.5113021,-3.923293,-2.3907294,-3.9834714,-5.054819,-2.9645364,-9.3813095
028__[voi][dru][pop_roc]2480__2.wav,voi,-44.13775,129.21773,-25.451862,40.229958,-25.741562,45.878807,-23.694727,19.751606,-16.78071,21.715834,-8.099808,11.42014,-4.624695,2.7803037,-1.2981654,2.1897976,-1.4325832,-1.3182786,-2.7179153,-9.270132
028__[voi][dru][pop_roc]2480__3.wav,voi,-41.67078,140.51918,-48.59863,49.105495,-33.905067,36.683693,-22.267431,23.51653,-13.494548,15.405314,-3.048091,10.209804,-2.9792466,1.0010613,-4.5434585,-3.3731031,1.2332885,-1.4926807,3.8027377,-0.6246524
029__[voi][nod][cou_fol]2380__1.wav,voi,-219.8677,169.94043,-27.973059,46.22347,-12.686188,21.6693,-15.94371,1.712929,7.402539,-16.71858,-10.615302,1.3975403,-1.6360626,-14.179512,-2.6050427,-2.008753,-11.204003,-1.060874,5.650752,-12.4562845
029__[voi][nod][cou_fol]2380__2.wav,voi,-236.05077,180.9274,-26.733839,37.246925,-0.31788075,26.13942,-12.388253,-7.104102,4.15311,-12.7873,-9.430983,4.575877,1.7318773,-8.9241295,-2.9329207,-4.171016,-10.593671,-2.4629548,5.972795,-14.071389
029__[voi][nod][cou_fol]2380__3.wav,voi,-245.92908,179.73155,-22.205666,35.210243,-10.978205,15.501691,-12.495828,-10.364177,6.626931,-14.26023,-8.63812,3.015046,-4.7821426,-11.39498,-8.964189,-4.149885,-9.970929,-4.7872434,1.80716,-17.05557
031__[voi][dru][cou_fol]2395__1.wav,voi,-153.8562,152.71684,-41.463825,27.809237,-12.387028,24.837868,-20.26928,21.707182,4.142396,7.987405,-4.796809,10.332758,-1.2235373,2.9389,0.59735745,1.7862562,2.2178855,-4.9262176,3.3478198,-2.057279
031__[voi][dru][cou_fol]2395__2.wav,voi,-160.04753,150.25587,-41.558525,32.478264,-10.653897,27.718134,-24.566305,15.316546,0.26301876,10.749348,-3.8935213,4.7307577,-1.2642131,1.1867759,-3.1448586,-3.0933557,0.66790146,-4.567827,6.639391,-1.2482624
031__[voi][dru][cou_fol]2395__3.wav,voi,-163.74985,157.6837,-36.197086,31.24499,-10.460711,22.36184,-22.712349,16.334536,-1.8410285,10.874936,-1.6438422,7.9674926,0.08387715,2.089635,-3.1254776,-3.1349664,-1.5173682,-4.7600484,5.7925425,-2.5581882
033__[voi][nod][pop_roc]2467__1.wav,voi,-295.48764,176.09251,-4.3825493,47.28085,-14.349056,17.45678,-4.1305842,2.97782,14.6701975,1.5130439,-10.111411,0.9009574,11.142501,-5.225503,14.7230625,-4.787249,-11.326874,1.5377296,-2.145517,-0.42621502
033__[voi][nod][pop_roc]2467__2.wav,voi,-280.03467,180.55919,-11.640434,57.42442,-15.016411,23.01197,0.44237167,12.735315,9.67609,4.185151,-3.2818427,4.5674753,-1.7540128,-9.0401745,6.0591373,-11.95647,-7.665869,-3.6081102,-2.449529,-2.9677174
033__[voi][nod][pop_roc]2467__3.wav,voi,-291.93082,181.83467,-7.2334323,46.1486,3.2806995,19.505697,4.1383824,9.016247,7.45746,3.7963138,-1.477521,1.3475574,3.208597,-2.8526664,-2.2464676,-18.868176,-13.189067,-1.5863177,2.4663227,-2.1486006
034__[voi][nod][cou_fol]2379__1.wav,voi,-185.83853,141.3111,-30.189262,62.54495,-21.125374,24.576605,-9.285707,2.2835023,-12.318495,4.282135,-12.661728,-3.5716445,-4.3055434,-3.944172,-7.5919714,-1.2053952,-10.512769,-2.8364072,-4.0722675,-4.561927
034__[voi][nod][cou_fol]2379__2.wav,voi,-174.76086,148.29507,-32.59159,49.05472,-18.949663,23.21387,-18.481684,2.8158019,-17.714117,4.7357974,-12.572845,-1.5892682,-3.8344545,2.124733,-6.7064724,0.3377695,-7.0399976,-7.159257,-4.5623717,-12.171545
034__[voi][nod][cou_fol]2379__3.wav,voi,-169.59433,152.38736,-39.469513,48.920715,-16.38454,25.505674,-12.9851,1.361031,-13.117097,6.6464157,-8.997245,1.2657893,-5.689638,-3.8893452,-9.301355,0.89797574,-7.0579925,-5.2222385,-4.8023705,-7.3508096
035__[voi][nod][cou_fol]2437__1.wav,voi,-138.63165,169.74298,-47.497856,36.871994,-10.361926,18.399303,-19.609093,4.874408,-7.1445403,0.30105862,-6.843585,-2.9653296,-1.3871113,-1.2515208,-5.1793523,-5.5995345,-2.1303895,-2.641342,-0.10543915,-9.425489
035__[voi][nod][cou_fol]2437__2.wav,voi,-146.12488,172.79855,-54.82546,38.243713,-0.32910964,19.15596,-21.77693,1.1178595,-5.4792237,0.5237612,-7.336949,-3.1214519,-6.142796,-2.399773,-3.2278926,-6.622536,-0.4904162,-3.5576625,-2.1256704,-12.15454
035__[voi][nod][cou_fol]2437__3.wav,voi,-167.99089,170.26834,-39.4829,37.891037,-0.26104242,16.388065,-15.031187,-4.7204704,-1.7061692,-5.3956637,-5.417748,-3.427672,-4.246973,-3.9955964,-0.25586778,-1.8487483,1.7121801,0.5441531,-3.6639938,-9.628554
037__[voi][dru][pop_roc]2473__1.wav,voi,-104.48568,166.73639,-48.04794,45.13187,-26.631647,38.69094,-22.913477,22.166142,-15.074395,11.756389,-6.741677,5.1491475,-1.0712072,0.23350468,-2.8192017,-2.4001527,4.1967235,-4.508124,4.6804037,-8.190362
037__[voi][dru][pop_roc]2473__2.wav,voi,-111.04692,169.92863,-40.120663,42.015564,-36.56978,40.425095,-18.969698,25.72761,-10.948109,12.135393,-1.2404807,9.0970335,3.0492747,3.6318371,-3.6169043,-1.909317,-3.4712296,-6.049498,6.1655493,-11.509127
037__[voi][dru][pop_roc]2473__3.wav,voi,-154.85521,186.8753,-35.654827,40.446293,-12.228448,37.90219,-11.205956,16.854288,-4.8275895,7.035684,-4.6533227,-1.8534575,1.4083375,0.80942184,-0.46397942,-1.6907754,4.564849,-2.0476658,0.8728172,-6.9817486
039__[voi][nod][cou_fol]2371__1.wav,voi,-237.72348,168.20476,-31.61782,65.56994,0.066140756,21.843172,-2.0653567,2.4403453,3.1186938,3.4108553,1.5766966,-8.93547,-1.289284,-3.9461777,-6.802184,-8.313882,-0.8107758,0.6148055,1.8277655,-7.1881185
